Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,HDFC.NS,ICICIBANK.NS,KOTAKBANK.NS,ITC.NS,LT.NS,AXISBANK.NS,POWERGRID.NS,HINDUNILVR.NS,SUNPHARMA.NS,BAJFINANCE.NS,ADANIPORTS.NS,ASIANPAINT.NS,TITAN.NS,BHARTIARTL.NS,HCLTECH.NS,MARUTI.NS,JSWSTEEL.NS,BRITANNIA.NS,ULTRACEMCO.NS,COALINDIA.NS,BAJAJ-AUTO.NS,WIPRO.NS,HEROMOTOCO.NS,DRREDDY.NS,SHREECEM.NS,NTPC.NS,TECHM.NS,CIPLA.NS,GRASIM.NS,NESTLEIND.NS,ONGC.NS,DIVISLAB.NS,ICICIPRULI.NS,SBILIFE.NS,HDFCLIFE.NS,IOC.NS,BAJAJFINSV.NS,INDUSINDBK.NS,M&M.NS,ADANIGREEN.NS,UPL.NS,BPCL.NS,TATAMOTORS.NS
2010-01-18,491.8491516113281,306.2123718261719,159.49208068847656,247.12564086914062,,130.1534423828125,210.8401336669922,60.24286651611328,600.9593505859375,201.78480529785156,36.05106735229492,200.6911163330078,138.46087646484375,31.052947998046875,119.84181213378906,166.66830444335938,69.09453582763672,275.43157958984375,71.31261444091797,1276.0872802734375,91.29121398925781,137.15966796875,947.5035400390625,,580.3687744140625,147.2703399658203,1058.4483642578125,1086.6014404296875,2050.307373046875,113.39623260498047,214.86819458007812,321.1089172363281,386.50396728515625,2134.1416015625,113.77161407470703,293.44476318359375,,,,28.103052139282227,33.479007720947266,131.0659637451172,263.413818359375,,95.17198944091797,57.21299362182617,149.78329467773438
2010-01-19,485.36279296875,298.0054931640625,160.62513732910156,242.45751953125,,130.4775390625,212.4984130859375,60.08660125732422,596.5104370117188,201.43865966796875,35.637210845947266,199.2482147216797,135.6714324951172,30.133224487304688,116.74907684326172,164.72181701660156,70.39537048339844,275.3027648925781,71.35995483398438,1267.115234375,90.21737670898438,137.71783447265625,944.4796142578125,,593.9275512695312,145.5858154296875,1039.397705078125,1048.84130859375,2045.6280517578125,111.65545654296875,211.15493774414062,315.9424133300781,377.20697021484375,2150.929443359375,112.29383087158203,289.6246032714844,,,,27.413724899291992,34.09272003173828,135.9338836669922,258.06158447265625,,93.74397277832031,56.02877426147461,149.0166778564453
2010-01-20,482.0076599121094,297.50927734375,158.5396270751953,244.4628143310547,,132.35443115234375,216.6318359375,59.41335678100586,594.1316528320312,197.43084716796875,35.83647537231445,201.08116149902344,134.52561950683594,30.14655303955078,115.15191650390625,163.12799072265625,71.37733459472656,284.7071533203125,72.1553955078125,1301.9779052734375,90.09632873535156,135.44442749023438,923.6907958984375,,608.740234375,143.14276123046875,1054.73193359375,1067.410400390625,2052.6005859375,112.48905181884766,211.66513061523438,316.0346374511719,373.58099365234375,2139.485107421875,108.9488525390625,284.315185546875,,,,26.90965461730957,34.034725189208984,139.515869140625,254.91265869140625,,92.37197875976562,53.42900848388672,148.6934051513672
2010-01-21,471.5176086425781,294.1694030761719,154.52667236328125,241.4733123779297,,128.54791259765625,208.98379516601562,58.78821563720703,553.5108032226562,193.33192443847656,34.84016799926758,200.2621612548828,133.74948120117188,29.244600296020508,115.10575103759766,161.7975616455078,69.93423461914062,276.89166259765625,70.1668472290039,1296.978271484375,87.82762145996094,134.25067138671875,893.3577880859375,,601.2335205078125,139.77378845214844,1032.589599609375,998.2874145507812,1980.4444580078125,109.59590911865234,209.26522827148438,311.3755798339844,368.9497985839844,2125.76904296875,106.95970153808594,274.12786865234375,,,,27.017356872558594,33.628807067871094,135.19908142089844,254.77914428710938,,91.4759750366211,53.03580856323242,144.592529296875
2010-01-22,471.42803955078125,289.2833557128906,151.4075927734375,236.91107177734375,,126.73883819580078,200.40762329101562,59.894248962402344,534.4805908203125,187.93959045410156,35.039432525634766,201.19815063476562,130.7500457763672,29.27126121520996,113.62862396240234,157.60098266601562,69.77591705322266,276.6769714355469,72.46784210205078,1289.568359375,85.72291564941406,133.77398681640625,862.4105834960938,,597.4552001953125,137.9218292236328,1030.2164306640625,1001.6637573242188,1953.6785888671875,109.00748443603516,214.98158264160156,304.7328186035156,363.2578430175781,2128.125,104.57176971435547,269.4443054199219,,,,26.577913284301758,33.68196105957031,138.32188415527344,252.16421508789062,,89.62799072265625,52.89704513549805,143.72433471679688
2010-01-25,466.14947509765625,288.653564453125,149.56588745117188,233.8479766845703,,125.24636840820312,192.58631896972656,61.33690643310547,541.2901000976562,185.58045959472656,35.34598159790039,205.87808227539062,131.8914031982422,29.03577423095703,111.03438568115234,158.61444091796875,68.9499740600586,284.19189453125,68.40556335449219,1291.1307373046875,82.38426971435547,133.0365447998047,855.890380859375,,579.09814453125,136.94659423828125,1012.7586669921875,996.7772216796875,1893.96728515625,109.74300384521484,198.248291015625,301.6422424316406,363.7223205566406,2122.44580078125,105.18633270263672,265.5593566894531,,,,26.409893035888672,33.19388961791992,133.04066467285156,238.39991760253906,,89.65597534179688,52.707366943359375,141.98794555664062
2010-01-27,459.6630859375,284.4817810058594,144.19422912597656,230.1640167236328,,118.68859100341797,189.3563995361328,61.52927017211914,529.5233154296875,177.20956420898438,34.73287582397461,202.29014587402344,129.74569702148438,28.169368743896484,108.08012390136719,157.560791015625,68.77102661132812,277.32110595703125,62.5346794128418,1222.9227294921875,74.972900390625,128.22076416015625,860.048095703125,,558.5009155273438,129.1250457763672,968.2249145507812,983.0947265625,1864.79150390625,106.16336822509766,178.47256469726562,289.2333068847656,356.2417297363281,2160.017578125,104.04631042480469,256.1922912597656,,,,26.164321899414062,31.48804473876953,128.72386169433594,224.96942138671875,,87.02397918701172,51.29648208618164,132.62245178222656
2010-01-28,463.9575500488281,283.88848876953125,143.83763122558594,229.19821166992188,,118.80164337158203,193.27940368652344,61.13251495361328,519.8810424804688,185.59864807128906,34.91680908203125,199.13119506835938,132.04661560058594,28.240459442138672,108.237060546875,160.97164916992188,69.95946502685547,269.37677001953125,65.7825927734375,1230.5113525390625,77.3001708984375,130.01341247558594,871.4349365234375,,562.9480590820312,132.6811981201172,961.3228149414062,1024.319580078125,1862.024658203125,104.96197509765625,188.3745880126953,293.24658203125,359.3199768066406,2176.805908203125,103.4317398071289,253.8828582763672,,,,25.931657791137695,31.014467239379883,133.72955322265625,227.5063934326172,,88.31197357177734,50.16315460205078,131.35707092285156
2010-01-29,468.0059814453125,281.7643737792969,147.2501678466797,227.70352172851562,,125.17854309082031,192.7843475341797,60.14671325683594,517.102783203125,186.8556365966797,34.54893493652344,188.9913330078125,134.49819946289062,27.414037704467773,109.89884185791016,165.38259887695312,68.86968994140625,263.150146484375,65.86807250976562,1240.4656982421875,76.9643783569336,127.64630126953125,878.8055419921875,,584.3812866210938,127.6572036743164,973.7525024414062,994.7333984375,1850.5321044921875,105.08458709716797,183.77316284179688,292.6468811035156,360.4015197753906,2131.4912109375,102.87348175048828,263.76788330078125,,,,25.966136932373047,30.792177200317383,135.8419952392578,226.44935607910156,,87.02397918701172,50.03823471069336,128.26296997070312
2010-02-01,467.6481628417969,285.5726318359375,144.42446899414062,225.47296142578125,,126.00015258789062,194.28176879882812,59.26907730102539,514.705810546875,193.56875610351562,34.62557601928711,185.0523681640625,137.5523681640625,27.5162296295166,113.37013244628906,171.21768188476562,78.39554595947266,267.2725830078125,66.03901672363281,1248.947021484375,77.75704193115234,130.03379821777344,880.4120483398438,,572.9290771484375,131.66653442382812,987.4624633789062,998.1985473632812,1863.9473876953125,103.6135025024414,183.03619384765625,300.81182861328125,369.01910400390625,2130.818359375,103.35669708251953,266.7032165527344,,,,27.15522575378418,31.893966674804688,136.43899536132812,233.03660583496094,,86.51997375488281,54.03499221801758,132.9734344482422
2010-02-02,459.5512390136719,282.6064453125,142.56019592285156,224.4335174560547,,123.46746826171875,186.58428955078125,58.764163970947266,507.1337890625,188.9688720703125,34.855491638183594,184.46739196777344,138.20066833496094,26.83199119567871,115.4381103515625,167.4763946533203,76.6404037475586,264.22369384765625,64.98487854003906,1226.270751953125,76.10139465332031,130.36380004882812,907.8628540039062,,563.48291015625,128.6915740966797,979.6549682617188,1035.603271484375,1874.7359619140625,101.01457977294922,179.29461669921875,289.46392822265625,361.85052490234375,2154.29541015625,103.68978881835938,264.1996154785156,,,,27.366331100463867,31.927793502807617,139.19442749023438,226.95004272460938,,84.95197296142578,52.332679748535156,131.0522918701172
2010-02-03,462.52606201171875,288.17510986328125,146.5009002685547,227.4918975830078,,126.55040740966797,192.95762634277344,60.73579788208008,526.6541748046875,195.1081085205078,34.62557601928711,184.42837524414062,137.09130859375,27.023040771484375,120.91619110107422,170.95425415039062,79.51284790039062,265.3831481933594,66.27641296386719,1229.573974609375,82.4545669555664,130.30677795410156,918.2100219726562,,571.7420043945312,132.32655334472656,999.1114501953125,1023.7423095703125,1877.6441650390625,102.90247344970703,182.1480255126953,295.8760070800781,372.4440002441406,2158.08203125,106.38265228271484,262.990966796875,,,,27.21554183959961,32.68648147583008,143.5112762451172,234.6055450439453,,88.11597442626953,53.6649284362793,133.2874755859375
2010-02-04,455.9054260253906,282.7212219238281,145.95919799804688,223.43089294433594,,124.94489288330078,185.396240234375,60.91612243652344,524.7113037109375,191.00010681152344,34.33434295654297,180.21646118164062,136.8812255859375,26.583175659179688,119.88729095458984,171.27569580078125,78.11563873291016,261.1747741699219,64.03523254394531,1218.771484375,79.88907623291016,130.04193115234375,909.1384887695312,,562.9312744140625,129.08563232421875,999.6421508789062,1032.31591796875,1830.503662109375,101.84820556640625,178.3214111328125,288.9103698730469,365.3863220214844,2161.2373046875,106.92687225341797,256.2569580078125,,,,27.297401428222656,32.8459587097168,142.40911865234375,226.32691955566406,,87.72398376464844,53.9378547668457,127.38552856445312
2010-02-05,439.152587890625,276.9037170410156,142.0410919189453,216.40798950195312,,120.32427215576172,177.29034423828125,59.71391296386719,517.1572265625,186.8556365966797,32.924190521240234,178.65647888183594,134.5758056640625,26.134422302246094,117.74613189697266,172.8873291015625,77.20938110351562,257.69647216796875,64.03523254394531,1213.1915283203125,75.37899780273438,130.1723175048828,881.2152099609375,,562.9981079101562,126.88883209228516,990.241943359375,1022.1871948242188,1826.751220703125,100.18097686767578,177.008056640625,285.5428771972656,357.17071533203125,2145.0400390625,102.05245208740234,243.97616577148438,,,,26.547760009765625,33.522491455078125,134.1887664794922,217.25827026367188,,86.43598175048828,52.563968658447266,124.17133331298828
2010-02-08,444.8114318847656,277.152587890625,141.50393676757812,221.08998107910156,,121.40971374511719,182.6736602783203,58.992584228515625,524.5841674804688,186.3091278076172,33.26140213012695,184.46739196777344,138.03176879882812,25.810073852539062,120.33222961425781,173.91419982910156,78.02156829833984,264.8248596191406,64.88044738769531,1216.0037841796875,76.79255676269531,130.9749755859375,878.6636962890625,,568.1474609375,125.34227752685547,985.7759399414062,991.1796264648438,1880.7398681640625,99.249267578125,178.2080078125,292.2316589355469,354.6679992675781,2226.1591796875,104.91424560546875,248.50865173339844,,,,26.685623168945312,34.745094299316406,136.25537109375,222.4991912841797,,85.59597778320312,53.02193832397461,124.36528778076172
2010-02-09,444.3193664550781,281.36248779296875,141.88763427734375,227.54714965820312,,122.47252655029297,184.13394165039062,58.64394760131836,530.9033813476562,189.19659423828125,33.1387825012207,181.4254150390625,140.82568359375,26.34324836730957,118.6359634399414,175.24908447265625,78.0651626586914,268.9473876953125,65.85859680175781,1207.700927734375,77.05807495117188,131.1053466796875,904.2720336914062,,577.9948120117188,128.9083251953125,1010.79150390625,979.5852661132812,1862.3526611328125,100.03387451171875,178.00961303710938,296.521728515625,371.4040222167969,2349.94140625,103.79766845703125,247.42950439453125,,,,26.71578598022461,33.69163131713867,138.68931579589844,220.58529663085938,,85.5679931640625,51.86082458496094,124.93792724609375
